year,state,state_po,county,fips,office,candidate,party,candidatevotes,totalvotes,version
2016,Ohio,OH,Allen,39003,President,Donald Trump,republican,30487,45894,20191203
2016,Ohio,OH,Ashland,39005,President,Hillary Clinton,democrat,5740,24590,20191203
2016,Ohio,OH,Ashtabula,39007,President,Donald Trump,republican,23318,40867,20191203
2016,Ohio,OH,Athens,39009,President,Other,NA,1719,29443,20191203
2016,Ohio,OH,Auglaize,39011,President,Other,NA,989,23627,20191203
2016,Ohio,OH,Belmont,39013,President,Hillary Clinton,democrat,8785,31122,20191203
2016,Ohio,OH,Brown,39015,President,Other,NA,681,19607,20191203
2016,Ohio,OH,Butler,39017,President,Other,NA,8221,173839,20191203
2016,Ohio,OH,Carroll,39019,President,Donald Trump,republican,9254,13074,20191203
2016,Ohio,OH,Champaign,39021,President,Other,NA,879,18104,20191203
2016,Ohio,OH,Clark,39023,President,Donald Trump,republican,35205,61429,20191203
2016,Ohio,OH,Clermont,39025,President,Donald Trump,republican,67518,99121,20191203
2016,Ohio,OH,Clinton,39027,President,Other,NA,771,18675,20191203
2016,Ohio,OH,Columbiana,39029,President,Donald Trump,republican,31676,46201,20191203
2016,Ohio,OH,Coshocton,39031,President,Other,NA,754,15552,20191203
2016,Ohio,OH,Crawford,39033,President,Hillary Clinton,democrat,4625,19237,20191203
2016,Ohio,OH,Cuyahoga,39035,President,Hillary Clinton,democrat,398271,603822,20191203
2016,Ohio,OH,Darke,39037,President,Hillary Clinton,democrat,4470,25484,20191203
2016,Ohio,OH,Defiance,39039,President,Hillary Clinton,democrat,5368,18192,20191203
2016,Ohio,OH,Delaware,39041,President,Donald Trump,republican,57568,103860,20191203
2016,Ohio,OH,Erie,39043,President,Donald Trump,republican,19648,37578,20191203
2016,Ohio,OH,Fairfield,39045,President,Donald Trump,republican,44314,72913,20191203
2016,Ohio,OH,Fayette,39047,President,Donald Trump,republican,7995,11162,20191203
2016,Ohio,OH,Franklin,39049,President,Hillary Clinton,democrat,351198,581140,20191203
2016,Ohio,OH,Fulton,39051,President,Hillary Clinton,democrat,6069,21225,20191203
2016,Ohio,OH,Gallia,39053,President,Donald Trump,republican,9822,12931,20191203
2016,Ohio,OH,Geauga,39055,President,Donald Trump,republican,30227,49941,20191203
2016,Ohio,OH,Greene,39057,President,Donald Trump,republican,48540,81858,20191203
2016,Ohio,OH,Guernsey,39059,President,Other,NA,753,16557,20191203
2016,Ohio,OH,Hamilton,39061,President,Hillary Clinton,democrat,215719,409109,20191203
2016,Ohio,OH,Hancock,39063,President,Hillary Clinton,democrat,9609,36023,20191203
2016,Ohio,OH,Hardin,39065,President,Donald Trump,republican,8717,12294,20191203
2016,Ohio,OH,Harrison,39067,President,Donald Trump,republican,5098,7079,20191203
2016,Ohio,OH,Henry,39069,President,Donald Trump,republican,9301,13932,20191203
2016,Ohio,OH,Highland,39071,President,Other,NA,708,18501,20191203
2016,Ohio,OH,Hocking,39073,President,Donald Trump,republican,8497,12838,20191203
2016,Ohio,OH,Holmes,39075,President,Donald Trump,republican,8720,11054,20191203
2016,Ohio,OH,Huron,39077,President,Hillary Clinton,democrat,7192,24834,20191203
2016,Ohio,OH,Jackson,39079,President,Donald Trump,republican,9949,13693,20191203
2016,Ohio,OH,Jefferson,39081,President,Hillary Clinton,democrat,9675,32201,20191203
2016,Ohio,OH,Knox,39083,President,Hillary Clinton,democrat,8171,28687,20191203
2016,Ohio,OH,Lake,39085,President,Donald Trump,republican,64255,116246,20191203
2016,Ohio,OH,Lawrence,39087,President,Other,NA,944,26607,20191203
2016,Ohio,OH,Licking,39089,President,Donald Trump,republican,51241,82761,20191203
2016,Ohio,OH,Logan,39091,President,Other,NA,967,21571,20191203
2016,Ohio,OH,Lorain,39093,President,Other,NA,6795,140562,20191203
2016,Ohio,OH,Lucas,39095,President,Donald Trump,republican,75698,197556,20191203
2016,Ohio,OH,Madison,39097,President,Other,NA,880,17290,20191203
2016,Ohio,OH,Mahoning,39099,President,Hillary Clinton,democrat,57381,115072,20191203
2016,Ohio,OH,Marion,39101,President,Hillary Clinton,democrat,7928,26322,20191203
2016,Ohio,OH,Medina,39103,President,Donald Trump,republican,54810,91373,20191203
2016,Ohio,OH,Meigs,39105,President,Donald Trump,republican,7309,9985,20191203
2016,Ohio,OH,Mercer,39107,President,Other,NA,836,21726,20191203
2016,Ohio,OH,Miami,39109,President,Donald Trump,republican,37079,52734,20191203
2016,Ohio,OH,Monroe,39111,President,Donald Trump,republican,4868,6795,20191203
2016,Ohio,OH,Montgomery,39113,President,Donald Trump,republican,123909,258301,20191203
2016,Ohio,OH,Morgan,39115,President,Donald Trump,republican,4431,6443,20191203
2016,Ohio,OH,Morrow,39117,President,Other,NA,839,16548,20191203
2016,Ohio,OH,Muskingum,39119,President,Donald Trump,republican,24056,36991,20191203
2016,Ohio,OH,Noble,39121,President,Donald Trump,republican,4549,6013,20191203
2016,Ohio,OH,Ottawa,39123,President,Hillary Clinton,democrat,8285,22218,20191203
2016,Ohio,OH,Paulding,39125,President,Donald Trump,republican,6500,9047,20191203
2016,Ohio,OH,Perry,39127,President,Other,NA,629,14995,20191203
2016,Ohio,OH,Pickaway,39129,President,Hillary Clinton,democrat,6529,24745,20191203
2016,Ohio,OH,Pike,39131,President,Donald Trump,republican,7902,11879,20191203
2016,Ohio,OH,Portage,39133,President,Donald Trump,republican,39971,76139,20191203
2016,Ohio,OH,Preble,39135,President,Other,NA,794,20565,20191203
2016,Ohio,OH,Putnam,39137,President,Other,NA,884,18767,20191203
2016,Ohio,OH,Richland,39139,President,Donald Trump,republican,36590,55214,20191203
2016,Ohio,OH,Ross,39141,President,Donald Trump,republican,18652,30380,20191203
2016,Ohio,OH,Sandusky,39143,President,Hillary Clinton,democrat,9929,28044,20191203
2016,Ohio,OH,Scioto,39145,President,Hillary Clinton,democrat,9132,30784,20191203
2016,Ohio,OH,Seneca,39147,President,Hillary Clinton,democrat,7404,23987,20191203
2016,Ohio,OH,Shelby,39149,President,Other,NA,907,23740,20191203
2016,Ohio,OH,Stark,39151,President,Donald Trump,republican,98388,175239,20191203
2016,Ohio,OH,Summit,39153,President,Hillary Clinton,democrat,134256,257979,20191203
2016,Ohio,OH,Trumbull,39155,President,Donald Trump,republican,49024,96029,20191203
2016,Ohio,OH,Tuscarawas,39157,President,Donald Trump,republican,26918,41289,20191203
2016,Ohio,OH,Union,39159,President,Hillary Clinton,democrat,7718,27429,20191203
2016,Ohio,OH,Van Wert,39161,President,Other,NA,604,13770,20191203
2016,Ohio,OH,Vinton,39163,President,Donald Trump,republican,3883,5502,20191203
2016,Ohio,OH,Warren,39165,President,Donald Trump,republican,77643,117267,20191203
2016,Ohio,OH,Washington,39167,President,Hillary Clinton,democrat,8026,29840,20191203
2016,Ohio,OH,Wayne,39169,President,Donald Trump,republican,32270,49853,20191203
2016,Ohio,OH,Williams,39171,President,Hillary Clinton,democrat,4358,17308,20191203
2016,Ohio,OH,Wood,39173,President,Other,NA,4525,64341,20191203
2016,Ohio,OH,Wyandot,39175,President,Donald Trump,republican,7468,10592,20191203
2016,Oklahoma,OK,Adair,40001,President,Donald Trump,republican,4787,6513,20191203
2016,Oklahoma,OK,Alfalfa,40003,President,Hillary Clinton,democrat,216,2258,20191203
2016,Oklahoma,OK,Atoka,40005,President,Hillary Clinton,democrat,795,5018,20191203
2016,Oklahoma,OK,Beaver,40007,President,Other,NA,74,2243,20191203
2016,Oklahoma,OK,Beckham,40009,President,Hillary Clinton,democrat,960,7552,20191203
2016,Oklahoma,OK,Blaine,40011,President,Hillary Clinton,democrat,711,3793,20191203
2016,Oklahoma,OK,Bryan,40013,President,Other,NA,536,13818,20191203
2016,Oklahoma,OK,Caddo,40015,President,Donald Trump,republican,6482,9348,20191203
2016,Oklahoma,OK,Canadian,40017,President,Donald Trump,republican,39986,55278,20191203
2016,Oklahoma,OK,Carter,40019,President,Other,NA,780,18534,20191203
2016,Oklahoma,OK,Cherokee,40021,President,Donald Trump,republican,9994,16490,20191203
2016,Oklahoma,OK,Choctaw,40023,President,Donald Trump,republican,4206,5426,20191203
2016,Oklahoma,OK,Cimarron,40025,President,Donald Trump,republican,963,1079,20191203
2016,Oklahoma,OK,Cleveland,40027,President,Other,NA,8083,109450,20191203
2016,Oklahoma,OK,Coal,40029,President,Other,NA,90,2399,20191203
2016,Oklahoma,OK,Comanche,40031,President,Donald Trump,republican,19183,32564,20191203
2016,Oklahoma,OK,Cotton,40033,President,Hillary Clinton,democrat,424,2602,20191203
2016,Oklahoma,OK,Craig,40035,President,Donald Trump,republican,4283,5785,20191203
2016,Oklahoma,OK,Creek,40037,President,Hillary Clinton,democrat,5841,28830,20191203
2016,Oklahoma,OK,Custer,40039,President,Donald Trump,republican,7826,10541,20191203
2016,Oklahoma,OK,Delaware,40041,President,Other,NA,579,15716,20191203
2016,Oklahoma,OK,Dewey,40043,President,Other,NA,61,2248,20191203
2016,Oklahoma,OK,Ellis,40045,President,Other,NA,61,1827,20191203
2016,Oklahoma,OK,Garfield,40047,President,Hillary Clinton,democrat,4397,21710,20191203
2016,Oklahoma,OK,Garvin,40049,President,Donald Trump,republican,8253,10546,20191203
2016,Oklahoma,OK,Grady,40051,President,Hillary Clinton,democrat,3882,22286,20191203
2016,Oklahoma,OK,Grant,40053,President,Other,NA,86,2201,20191203
2016,Oklahoma,OK,Greer,40055,President,Other,NA,91,1896,20191203
2016,Oklahoma,OK,Harmon,40057,President,Donald Trump,republican,715,977,20191203
2016,Oklahoma,OK,Harper,40059,President,Other,NA,47,1499,20191203
2016,Oklahoma,OK,Haskell,40061,President,Hillary Clinton,democrat,882,4738,20191203
2016,Oklahoma,OK,Hughes,40063,President,Hillary Clinton,democrat,961,4526,20191203
2016,Oklahoma,OK,Jackson,40065,President,Donald Trump,republican,5969,7806,20191203
2016,Oklahoma,OK,Jefferson,40067,President,Other,NA,75,2350,20191203
2016,Oklahoma,OK,Johnston,40069,President,Hillary Clinton,democrat,786,4018,20191203
2016,Oklahoma,OK,Kay,40071,President,Other,NA,893,16803,20191203
2016,Oklahoma,OK,Kingfisher,40073,President,Hillary Clinton,democrat,786,6131,20191203
2016,Oklahoma,OK,Kiowa,40075,President,Hillary Clinton,democrat,767,3493,20191203
2016,Oklahoma,OK,Latimer,40077,President,Hillary Clinton,democrat,797,4056,20191203
2016,Oklahoma,OK,Le Flore,40079,President,Other,NA,609,17221,20191203
2016,Oklahoma,OK,Lincoln,40081,President,Other,NA,741,14025,20191203
2016,Oklahoma,OK,Logan,40083,President,Hillary Clinton,democrat,4248,18979,20191203
2016,Oklahoma,OK,Love,40085,President,Hillary Clinton,democrat,735,3789,20191203
2016,Oklahoma,OK,McClain,40087,President,Other,NA,795,16858,20191203
2016,Oklahoma,OK,McCurtain,40089,President,Donald Trump,republican,8656,10726,20191203
2016,Oklahoma,OK,McIntosh,40091,President,Donald Trump,republican,5505,7963,20191203
2016,Oklahoma,OK,Major,40093,President,Hillary Clinton,democrat,310,3407,20191203
2016,Oklahoma,OK,Marshall,40095,President,Donald Trump,republican,4206,5492,20191203
2016,Oklahoma,OK,Mayes,40097,President,Other,NA,739,15717,20191203
2016,Oklahoma,OK,Murray,40099,President,Donald Trump,republican,4175,5528,20191203
2016,Oklahoma,OK,Muskogee,40101,President,Hillary Clinton,democrat,7977,24216,20191203
2016,Oklahoma,OK,Noble,40103,President,Hillary Clinton,democrat,901,4878,20191203
2016,Oklahoma,OK,Nowata,40105,President,Hillary Clinton,democrat,742,4237,20191203
2016,Oklahoma,OK,Okfuskee,40107,President,Hillary Clinton,democrat,943,3943,20191203
2016,Oklahoma,OK,Oklahoma,40109,President,Other,NA,19560,273942,20191203
2016,Oklahoma,OK,Okmulgee,40111,President,Donald Trump,republican,8944,13949,20191203
2016,Oklahoma,OK,Osage,40113,President,Other,NA,792,18966,20191203
2016,Oklahoma,OK,Ottawa,40115,President,Donald Trump,republican,7631,10690,20191203
2016,Oklahoma,OK,Pawnee,40117,President,Donald Trump,republican,4729,6364,20191203
2016,Oklahoma,OK,Payne,40119,President,Hillary Clinton,democrat,8788,27760,20191203
2016,Oklahoma,OK,Pittsburg,40121,President,Other,NA,807,17271,20191203
2016,Oklahoma,OK,Pontotoc,40123,President,Other,NA,763,14831,20191203
2016,Oklahoma,OK,Pottawatomie,40125,President,Hillary Clinton,democrat,6015,25452,20191203
2016,Oklahoma,OK,Pushmataha,40127,President,Hillary Clinton,democrat,748,4483,20191203
2016,Oklahoma,OK,Roger Mills,40129,President,Other,NA,61,1759,20191203
2016,Oklahoma,OK,Rogers,40131,President,Hillary Clinton,democrat,7902,40862,20191203
2016,Oklahoma,OK,Seminole,40133,President,Donald Trump,republican,5613,8037,20191203
2016,Oklahoma,OK,Sequoyah,40135,President,Other,NA,488,14437,20191203
2016,Oklahoma,OK,Stephens,40137,President,Other,NA,636,17904,20191203
2016,Oklahoma,OK,Texas,40139,President,Hillary Clinton,democrat,858,5780,20191203
2016,Oklahoma,OK,Tillman,40141,President,Hillary Clinton,democrat,657,2706,20191203
2016,Oklahoma,OK,Tulsa,40143,President,Hillary Clinton,democrat,87847,247054,20191203
2016,Oklahoma,OK,Wagoner,40145,President,Hillary Clinton,democrat,6723,31300,20191203
2016,Oklahoma,OK,Washington,40147,President,Hillary Clinton,democrat,5048,22224,20191203
2016,Oklahoma,OK,Washita,40149,President,Hillary Clinton,democrat,588,4631,20191203
2016,Oklahoma,OK,Woods,40151,President,Hillary Clinton,democrat,522,3668,20191203
2016,Oklahoma,OK,Woodward,40153,President,Hillary Clinton,democrat,873,7595,20191203
2016,Oregon,OR,Baker,41001,President,Other,NA,764,8779,20191203
2016,Oregon,OR,Benton,41003,President,Other,NA,6115,48753,20191203
2016,Oregon,OR,Clackamas,41005,President,Donald Trump,republican,88392,214039,20191203
2016,Oregon,OR,Clatsop,41007,President,Hillary Clinton,democrat,9252,19664,20191203
2016,Oregon,OR,Columbia,41009,President,Other,NA,3234,26618,20191203
2016,Oregon,OR,Coos,41011,President,Other,NA,3000,31313,20191203
2016,Oregon,OR,Crook,41013,President,Donald Trump,republican,8511,12172,20191203
2016,Oregon,OR,Curry,41015,President,Donald Trump,republican,7212,12611,20191203
2016,Oregon,OR,Deschutes,41017,President,Donald Trump,republican,45692,98557,20191203
2016,Oregon,OR,Douglas,41019,President,Other,NA,4843,53521,20191203
2016,Oregon,OR,Gilliam,41021,President,Donald Trump,republican,671,1019,20191203
2016,Oregon,OR,Grant,41023,President,Hillary Clinton,democrat,739,4340,20191203
2016,Oregon,OR,Harney,41025,President,Hillary Clinton,democrat,683,3974,20191203
2016,Oregon,OR,Hood River,41027,President,Hillary Clinton,democrat,6510,10910,20191203
2016,Oregon,OR,Jackson,41029,President,Donald Trump,republican,53870,109327,20191203
2016,Oregon,OR,Jefferson,41031,President,Other,NA,996,9459,20191203
2016,Oregon,OR,Josephine,41033,President,Other,NA,4184,44560,20191203
2016,Oregon,OR,Klamath,41035,President,Hillary Clinton,democrat,7210,30507,20191203
2016,Oregon,OR,Lake,41037,President,Hillary Clinton,democrat,639,3930,20191203
2016,Oregon,OR,Lane,41039,President,Donald Trump,republican,67141,191950,20191203
2016,Oregon,OR,Lincoln,41041,President,Other,NA,2716,25256,20191203
2016,Oregon,OR,Linn,41043,President,Other,NA,7236,58719,20191203
2016,Oregon,OR,Malheur,41045,President,Other,NA,995,10435,20191203
2016,Oregon,OR,Marion,41047,President,Donald Trump,republican,63377,136840,20191203
2016,Oregon,OR,Morrow,41049,President,Other,NA,429,4167,20191203
2016,Oregon,OR,Multnomah,41051,President,Donald Trump,republican,67954,399103,20191203
2016,Oregon,OR,Polk,41053,President,Other,NA,4935,40295,20191203
2016,Oregon,OR,Sherman,41055,President,Other,NA,83,1017,20191203
2016,Oregon,OR,Tillamook,41057,President,Donald Trump,republican,6538,13803,20191203
2016,Oregon,OR,Umatilla,41059,President,Hillary Clinton,democrat,7673,27597,20191203
2016,Oregon,OR,Union,41061,President,Donald Trump,republican,8431,12968,20191203
2016,Oregon,OR,Wallowa,41063,President,Other,NA,402,4366,20191203
2016,Oregon,OR,Wasco,41065,President,Donald Trump,republican,5833,11964,20191203
2016,Oregon,OR,Washington,41067,President,Donald Trump,republican,83197,269232,20191203
2016,Oregon,OR,Wheeler,41069,President,Other,NA,72,818,20191203
2016,Oregon,OR,Yamhill,41071,President,Other,NA,6202,48753,20191203
2016,Pennsylvania,PA,Adams,42001,President,Donald Trump,republican,31423,47489,20191203
2016,Pennsylvania,PA,Allegheny,42003,President,Hillary Clinton,democrat,367617,650114,20191203
2016,Pennsylvania,PA,Armstrong,42005,President,Other,NA,956,31618,20191203
2016,Pennsylvania,PA,Beaver,42007,President,Donald Trump,republican,48167,83571,20191203
2016,Pennsylvania,PA,Bedford,42009,President,Other,NA,440,23637,20191203
2016,Pennsylvania,PA,Berks,42011,President,Donald Trump,republican,96626,183065,20191203
2016,Pennsylvania,PA,Blair,42013,President,Donald Trump,republican,39135,54909,20191203
2016,Pennsylvania,PA,Bradford,42015,President,Hillary Clinton,democrat,6369,25708,20191203
2016,Pennsylvania,PA,Bucks,42017,President,Hillary Clinton,democrat,167060,344297,20191203
2016,Pennsylvania,PA,Butler,42019,President,Donald Trump,republican,64428,97071,20191203
2016,Pennsylvania,PA,Cambria,42021,President,Donald Trump,republican,42258,63072,20191203
2016,Pennsylvania,PA,Cameron,42023,President,Other,NA,66,2186,20191203
2016,Pennsylvania,PA,Carbon,42025,President,Hillary Clinton,democrat,8936,28776,20191203
2016,Pennsylvania,PA,Centre,42027,President,Other,NA,3786,76148,20191203
2016,Pennsylvania,PA,Chester,42029,President,Hillary Clinton,democrat,141682,268800,20191203
2016,Pennsylvania,PA,Clarion,42031,President,Other,NA,686,17535,20191203
2016,Pennsylvania,PA,Clearfield,42033,President,Hillary Clinton,democrat,8200,34271,20191203
2016,Pennsylvania,PA,Clinton,42035,President,Other,NA,628,15394,20191203
2016,Pennsylvania,PA,Columbia,42037,President,Hillary Clinton,democrat,8934,28228,20191203
2016,Pennsylvania,PA,Crawford,42039,President,Donald Trump,republican,24987,37492,20191203
2016,Pennsylvania,PA,Cumberland,42041,President,Donald Trump,republican,69076,121617,20191203
